id,label
176439,deer
288361,frog
61435,deer
282782,bird
238880,dog
52777,cat
190870,horse
270380,frog
148154,cat
127936,deer
246796,bird
221142,bird
109842,automobile
265688,deer
217170,cat
224600,ship
42905,dog
149891,cat
19250,bird
12018,ship
144872,bird
52919,bird
103361,cat
24618,automobile
21709,horse
154380,frog
282375,automobile
248881,frog
295347,cat
214699,truck
252156,truck
178548,cat
212337,automobile
147817,airplane
147089,airplane
4696,frog
130754,cat
33027,automobile
184627,frog
133161,deer
33149,airplane
85082,ship
154672,automobile
114628,cat
176422,frog
140760,deer
240127,frog
104104,automobile
273712,ship
20108,frog
283039,bird
48384,cat
159993,dog
51531,deer
246272,deer
79495,deer
123737,deer
5290,dog
223314,horse
181330,ship
4142,ship
117548,frog
34954,frog
30788,frog
87852,frog
291058,bird
115087,bird
160548,airplane
152442,bird
69163,ship
117556,cat
155479,frog
17722,cat
138029,ship
124967,airplane
70560,cat
125833,ship
99173,airplane
178951,bird
276361,truck
10444,deer
233697,ship
39591,cat
67255,ship
225568,frog
124559,dog
271954,frog
162184,airplane
222715,deer
201602,truck
30753,ship
211128,frog
166561,ship
25243,automobile
232534,bird
298124,dog
236803,frog
253502,cat
37257,dog
42495,airplane
182612,frog
68316,bird
242998,frog
107848,bird
96685,bird
124804,ship
298767,bird
279558,horse
173278,frog
176906,cat
148345,truck
258265,horse
264592,bird
229489,frog
206658,dog
184236,deer
232922,airplane
229295,frog
262052,frog
154086,frog
55908,dog
106786,deer
200720,dog
169447,cat
243782,airplane
20977,truck
94830,bird
201457,automobile
134645,dog
161464,airplane
293009,cat
215824,deer
160044,airplane
102259,horse
246428,automobile
120825,dog
145608,automobile
40186,cat
228162,deer
139807,bird
17315,frog
207983,ship
61172,dog
70281,deer
124636,cat
256942,horse
32080,bird
205815,deer
121168,cat
72361,frog
50632,airplane
221985,horse
130481,ship
15651,automobile
110796,dog
128311,frog
136234,ship
105011,cat
166600,cat
92308,airplane
171436,truck
166345,ship
88680,cat
250636,cat
218055,dog
31519,cat
254317,cat
203843,frog
209023,frog
19950,bird
288527,cat
135120,deer
244282,airplane
1499,ship
52334,frog
77583,bird
225306,bird
39368,cat
93421,cat
188689,airplane
265857,bird
170998,bird
10580,deer
191118,cat
284378,automobile
174692,bird
218527,dog
235938,deer
204830,horse
18075,automobile
59548,frog
29842,cat
5466,bird
163800,horse
143019,ship
148620,airplane
86271,bird
110503,cat
277945,bird
131248,bird
256781,dog
71685,cat
120393,bird
90530,truck
140722,frog
60677,bird
62447,horse
297307,cat
299770,automobile
103077,automobile
262867,deer
294835,bird
124624,airplane
155984,ship
22608,truck
44429,truck
234436,frog
95362,cat
218003,cat
155335,frog
142478,deer
40433,frog
206413,airplane
256783,ship
254662,frog
283322,truck
121897,automobile
244009,dog
72460,automobile
138073,truck
196251,deer
81587,cat
48037,bird
5696,cat
72498,dog
111166,horse
191541,bird
47208,cat
71030,frog
23997,bird
81385,cat
184111,cat
230450,dog
1429,bird
90079,ship
159829,truck
107613,frog
134228,airplane
262548,bird
222467,frog
191216,deer
171982,truck
192541,cat
121198,ship
85309,deer
162217,bird
5749,bird
34058,frog
252364,cat
119274,cat
31101,frog
234070,deer
103098,cat
8591,dog
187808,bird
46372,ship
106378,bird
296735,ship
290421,ship
201618,cat
121204,dog
53468,automobile
162418,cat
210641,cat
242468,airplane
208331,automobile
80611,deer
66738,dog
283910,automobile
271435,cat
46814,ship
145392,frog
217726,bird
181961,truck
64138,bird
197015,ship
65837,ship
279232,ship
222230,cat
172948,ship
17730,bird
103511,deer
240597,ship
256701,frog
219658,ship
195192,frog
39403,truck
161748,truck
231308,dog
215317,airplane
19123,horse
83732,dog
184994,ship
268655,horse
194026,airplane
26271,cat
53878,ship
7297,truck
109371,ship
182012,dog
217994,airplane
19082,bird
94377,bird
100109,dog
233862,cat
91157,horse
80204,truck
194327,frog
198467,frog
283952,cat
197354,frog
259356,bird
247203,cat
178351,frog
102745,automobile
202159,frog
14267,ship
34889,automobile
175021,bird
290,deer
148087,bird
110923,frog
15821,deer
113403,frog
284277,cat
64659,cat
64135,dog
82265,ship
276476,frog
141706,airplane
142304,cat
131876,bird
130161,bird
152789,deer
119277,airplane
20879,airplane
102689,airplane
197755,horse
101601,cat
40791,airplane
228211,cat
212734,deer
92605,bird
256869,airplane
38053,dog
299118,bird
177121,dog
228788,ship
118954,truck
187103,bird
141200,ship
151171,frog
124165,automobile
15123,cat
217233,bird
263071,airplane
145619,airplane
6128,cat
183619,cat
21886,cat
993,deer
85539,frog
209827,bird
139389,deer
215218,truck
87547,deer
293498,deer
86658,automobile
173055,truck
26493,airplane
294878,cat
295824,truck
23316,airplane
74251,bird
247759,bird
40083,horse
132612,dog
264777,airplane
211417,ship
49958,bird
228432,bird
259341,cat
134585,dog
109181,cat
95969,ship
44396,dog
111859,deer
58619,frog
60123,dog
201413,ship
83594,automobile
158987,deer
31704,bird
22846,ship
60171,deer
251502,frog
118658,frog
31937,bird
2935,ship
43609,bird
230020,cat
253288,dog
210631,cat
238149,frog
91669,ship
80663,dog
215329,cat
111047,deer
24133,truck
2634,bird
216015,ship
110424,truck
39350,bird
46226,dog
250801,dog
140054,horse
144091,truck
85121,dog
47478,deer
35490,cat
112873,dog
210510,horse
128524,automobile
155558,automobile
181563,cat
277182,deer
284996,airplane
59449,horse
195752,frog
66415,airplane
74743,automobile
288975,dog
246177,dog
113188,bird
255312,airplane
40533,automobile
30540,ship
246806,deer
220441,cat
67829,bird
204980,deer
14276,bird
7771,cat
275418,truck
70814,deer
181313,frog
280812,deer
17334,frog
193468,ship
100681,frog
43824,airplane
194083,frog
90121,frog
204763,cat
210186,dog
197982,airplane
67976,cat
65606,cat
221182,truck
181657,ship
30998,frog
53374,frog
54967,cat
62936,automobile
183225,deer
173844,cat
3744,cat
83742,ship
51949,frog
219903,bird
103418,bird
189663,ship
89023,frog
58660,cat
282441,airplane
177405,truck
246114,frog
106266,cat
185723,ship
125921,ship
30107,ship
222068,bird
132586,bird
126607,horse
274674,cat
288031,frog
113462,deer
205258,dog
47002,dog
180613,bird
69563,deer
217433,automobile
60124,bird
43574,cat
156162,frog
132814,frog
189578,dog
77219,deer
92178,cat
134398,ship
215009,frog
236088,horse
153975,truck
115295,truck
218980,frog
272683,ship
158709,frog
197314,truck
144263,cat
62399,deer
165790,frog
135731,frog
282976,dog
199357,truck
178620,bird
175058,bird
762,cat
59715,ship
105099,ship
10963,cat
109271,cat
107769,ship
196789,truck
293737,ship
81850,frog
71202,frog
19318,bird
133340,ship
75401,deer
133347,cat
229722,frog
99345,frog
3283,deer
285560,dog
231060,dog
255801,truck
287316,ship
106126,deer
26691,airplane
258407,bird
189123,truck
44965,dog
173944,bird
207915,automobile
256906,truck
243289,frog
189950,truck
49621,automobile
162666,bird
271590,truck
176424,truck
252573,deer
107018,ship
67965,bird
177355,deer
224607,airplane
160176,frog
218937,frog
233377,truck
183453,ship
66074,airplane
115976,ship
205407,horse
67135,airplane
68058,cat
243692,deer
22144,bird
185716,bird
176440,ship
153901,frog
18490,frog
122583,cat
27116,automobile
246572,ship
235340,horse
69091,dog
239236,dog
283764,ship
149819,cat
51784,frog
138919,ship
81035,frog
174260,frog
41814,horse
154601,deer
205202,airplane
21091,deer
182777,airplane
202412,frog
212354,truck
192224,frog
209793,deer
134330,deer
139548,bird
165444,horse
103264,dog
235052,ship
256697,frog
299771,frog
191726,cat
109096,deer
12034,cat
167728,frog
289188,dog
260824,cat
113623,cat
49199,frog
24846,deer
4918,truck
49862,automobile
45950,cat
187935,ship
189332,frog
192903,ship
212872,frog
97753,ship
210847,dog
299293,horse
141215,frog
25158,truck
89967,automobile
248921,truck
21930,frog
31203,frog
250385,truck
124998,frog
64806,truck
148579,bird
133143,cat
9060,dog
42812,ship
66254,ship
171278,cat
972,ship
215368,bird
127498,dog
263010,deer
251011,frog
47174,automobile
4754,bird
257105,cat
283605,horse
114597,airplane
249097,automobile
46757,deer
144929,dog
90695,cat
176123,automobile
164965,cat
79991,airplane
203401,deer
178510,bird
110016,frog
112820,automobile
280704,airplane
48230,frog
143474,bird
239489,bird
78317,truck
67389,frog
56300,deer
159422,cat
188136,truck
128983,airplane
104393,ship
25305,bird
125871,ship
92821,deer
292742,bird
247394,deer
142790,frog
53580,cat
145008,deer
287784,deer
36739,airplane
84474,cat
262037,ship
190605,dog
131430,horse
20074,cat
266566,dog
242011,deer
146306,dog
22843,cat
119316,deer
141594,dog
108372,truck
238955,frog
165133,automobile
605,automobile
113204,bird
115917,dog
62628,cat
238999,ship
135775,automobile
172006,deer
35802,horse
109205,cat
166620,horse
194980,truck
98153,airplane
276671,truck
210395,deer
279195,horse
109026,automobile
16894,frog
2568,deer
59738,ship
131465,dog
218676,frog
177580,deer
194928,frog
80755,truck
212050,deer
253840,cat
142412,bird
178730,ship
271150,automobile
57874,ship
4845,dog
215040,truck
33994,deer
153238,cat
239510,frog
92061,dog
69812,dog
133594,deer
134886,cat
226234,horse
247832,cat
231190,frog
252989,bird
250486,dog
295761,frog
219266,cat
82284,deer
267461,ship
294061,bird
48624,dog
274316,automobile
113816,frog
185259,cat
61965,cat
186479,bird
69366,ship
286200,frog
90950,deer
156457,cat
294442,truck
178934,airplane
209266,horse
105650,ship
11162,automobile
129346,truck
110982,truck
259188,frog
289448,horse
85295,airplane
121957,truck
138199,frog
172191,deer
214409,frog
179318,frog
225939,horse
190038,frog
98400,bird
261185,frog
65275,bird
299931,truck
253954,airplane
95636,deer
134083,ship
245724,deer
72790,horse
218297,horse
265919,dog
67069,dog
78080,cat
265585,dog
56785,bird
8950,dog
118041,frog
256797,deer
127773,dog
235457,dog
293845,frog
63925,horse
93816,automobile
297853,airplane
152935,bird
145790,frog
276450,bird
70966,cat
159046,truck
199168,deer
25091,deer
50548,frog
47026,frog
217055,bird
196018,frog
245644,horse
286525,horse
54589,deer
222247,deer
147705,horse
70992,deer
83621,cat
197745,cat
156463,frog
184699,dog
92714,bird
8014,truck
48571,dog
290682,bird
66394,automobile
258155,truck
56903,automobile
81988,bird
3929,bird
279059,dog
216614,airplane
66324,deer
138330,frog
231212,cat
131821,bird
252541,horse
166821,cat
156946,cat
260890,horse
106331,bird
161359,airplane
146593,airplane
222714,horse
219639,cat
227331,frog
222003,ship
83832,automobile
286198,bird
77533,cat
50463,automobile
126941,frog
83097,bird
3495,frog
5750,deer
112090,frog
12902,cat
130885,ship
107379,frog
106183,frog
101033,deer
93501,deer
60497,ship
175320,truck
153568,deer
99759,cat
251064,frog
3797,ship
191475,ship
150750,horse
36006,truck
28627,airplane
12444,deer
256563,frog
99174,airplane
122368,airplane
142406,bird
134975,frog
54371,airplane
273893,cat
23292,bird
123771,frog
120076,cat
61773,deer
287671,truck
72929,cat
135399,truck
144429,frog
140808,dog
104111,deer
261931,bird
217862,cat
256194,ship
91058,cat
162244,horse
138360,frog
14656,cat
23509,bird
185933,dog
217301,deer
214629,bird
266623,frog
195336,deer
210105,automobile
24897,deer
50324,cat
241408,frog
93573,cat
103354,airplane
170071,frog
193752,cat
13490,deer
172949,frog
31477,airplane
114692,dog
76886,automobile
60423,airplane
76493,ship
15207,frog
116096,bird
32018,automobile
161511,frog
30476,ship
156886,cat
63554,deer
236775,airplane
224099,ship
68618,horse
243032,automobile
148789,deer
16719,dog
251236,deer
73291,horse
207044,frog
156481,cat
214692,deer
178451,frog
129764,cat
269693,frog
158261,truck
53295,dog
292966,frog
92223,cat
250671,airplane
122684,cat
235910,dog
35014,dog
165270,frog
244625,airplane
4853,bird
170287,ship
182547,ship
19942,ship
189413,frog
179787,frog
192574,ship
259798,frog
253758,deer
123813,cat
267358,dog
104713,truck
139571,frog
202643,automobile
234095,cat
27221,cat
79796,frog
242158,cat
131317,dog
79131,ship
245315,frog
121915,ship
112252,ship
194715,ship
285395,airplane
157376,deer
61330,bird
245751,deer
295703,truck
24256,frog
158116,deer
274857,automobile
151902,automobile
212820,dog
46025,cat
134399,truck
50528,cat
269348,frog
217275,ship
74998,cat
169575,bird
104600,frog
219236,cat
165712,frog
195313,automobile
20822,truck
10915,frog
126499,bird
204534,deer
23663,bird
290592,dog
256049,deer
32064,automobile
246279,ship
100717,truck
171415,frog
177517,deer
71820,dog
162594,ship
111785,dog
284723,dog
51426,cat
47696,frog
624,cat
256087,deer
243847,deer
258657,bird
282349,cat
57032,cat
86967,frog
65016,frog
98799,bird
116377,ship
180698,frog
188096,airplane
61819,cat
116300,dog
280802,horse
83685,airplane
104392,ship
43376,deer
2560,deer
288264,truck
66159,bird
178455,frog
213617,deer
125750,ship
296089,dog
158908,frog
246196,cat
202417,frog
46647,ship
250820,cat
181383,frog
177612,airplane
29059,deer
228602,airplane
228767,deer
137974,ship
277701,cat
49184,automobile
142402,truck
69141,bird
196264,horse
290396,airplane
39767,dog
274181,frog
262197,airplane
218283,ship
244619,frog
115925,frog
180173,cat
43508,automobile
115758,frog
186141,ship
1750,airplane
53424,deer
31860,ship
266905,horse
299399,deer
281863,airplane
69037,horse
175404,bird
140784,frog
213179,frog
228454,bird
43955,bird
81232,horse
39407,frog
120133,deer
239033,ship
293206,truck
56315,dog
45410,ship
253796,airplane
50572,bird
82692,horse
124185,truck
278575,ship
219401,horse
66112,frog
216131,cat
98594,deer
198544,deer
22961,frog
136498,bird
91675,frog
207270,ship
84464,truck
149892,cat
148884,bird
21532,horse
273380,ship
205859,cat
254027,cat
218756,frog
223813,ship
76090,frog
296728,ship
58306,dog
188831,frog
203011,horse
164650,ship
251694,frog
146685,truck
191222,cat
298663,airplane
131066,truck
64853,dog
295400,automobile
26660,cat
106185,horse
233301,bird
41529,deer
74871,dog
63406,ship
96637,automobile
236130,dog
122050,airplane
263984,dog
70178,frog
121112,dog
225401,bird
94600,truck
150368,frog
38927,truck
278833,dog
290172,cat
285867,cat
137273,deer
232047,frog
81993,airplane
56962,dog
198016,airplane
120160,dog
208645,dog
77468,cat
160375,dog
51105,truck
94768,horse
3795,automobile
17327,airplane
31980,truck
103280,cat
226768,airplane
5950,truck
138649,cat
251148,frog
152469,ship
165945,airplane
99601,deer
115493,automobile
148259,truck
194559,airplane
262832,deer
119253,deer
63659,cat
100880,ship
32388,truck
126772,bird
124733,deer
150642,deer
277495,cat
245792,deer
294377,automobile
92362,automobile
82667,airplane
17473,truck
65350,cat
175241,cat
218775,dog
114282,cat
60829,deer
184039,frog
228172,deer
117566,horse
217866,truck
123560,dog
162567,bird
111738,cat
19146,dog
141028,frog
62074,dog
182363,cat
294889,bird
252126,dog
158499,airplane
237570,airplane
101283,frog
295044,dog
299546,deer
124010,bird
141644,airplane
251465,deer
19292,deer
155161,bird
203301,truck
196481,bird
265549,frog
199343,deer
269640,dog
187850,cat
12712,airplane
84682,bird
205571,bird
84020,airplane
209627,airplane
193514,bird
35997,cat
274685,automobile
70874,truck
81951,dog
197700,horse
282823,cat
72535,deer
79009,airplane
179882,bird
219306,automobile
69715,cat
245110,deer
184170,bird
200668,ship
267175,airplane
95249,dog
182472,deer
43513,horse
255255,deer
75177,dog
299697,cat
62361,deer
110352,frog
216495,frog
54383,airplane
134370,deer
143501,dog
255862,bird
118407,cat
111991,ship
54918,horse
52903,truck
35866,ship
295949,automobile
46344,bird
191827,deer
201344,frog
162082,cat
46953,airplane
18228,horse
107650,bird
203973,ship
115831,automobile
237835,dog
217697,frog
120310,truck
299850,bird
101961,deer
134805,deer
55928,bird
182356,cat
83590,bird
252547,horse
216883,ship
290474,cat
228924,truck
81940,truck
109461,frog
118729,cat
289991,cat
112035,bird
158796,airplane
96557,bird
227723,cat
29481,frog
205470,frog
254400,ship
51307,deer
62025,cat
54488,deer
242141,truck
296149,automobile
49756,ship
135894,dog
50047,automobile
298836,truck
132165,bird
240549,dog
42829,cat
62921,automobile
5395,airplane
265232,dog
90062,cat
57891,cat
104512,airplane
27400,frog
29071,ship
176696,dog
144460,deer
249461,deer
43400,frog
16480,ship
238619,deer
266373,airplane
157190,bird
228013,automobile
150952,cat
140493,frog
150755,bird
132622,deer
1317,frog
218465,dog
282031,horse
254700,airplane
100667,deer
172721,cat
108642,ship
40307,deer
225079,ship
278185,dog
35444,cat
192530,automobile
185165,frog
230129,cat
16138,deer
1212,deer
282878,airplane
175201,frog
63794,cat
211738,cat
134283,deer
3354,deer
14571,cat
56194,frog
231658,automobile
263855,bird
107756,cat
185832,deer
198916,dog
38609,deer
231326,ship
104795,cat
107734,airplane
131583,cat
23232,truck
137549,ship
121286,frog
95858,airplane
195613,ship
159778,bird
167356,horse
272634,frog
33368,truck
78942,airplane
188383,bird
234718,truck
271760,frog
57135,dog
107019,cat
52800,truck
73346,bird
38043,automobile
223066,cat
46840,truck
127042,truck
209485,cat
12196,airplane
16519,frog
224384,cat
84261,ship
108637,deer
101910,bird
130710,frog
97466,ship
163378,frog
145875,dog
229021,frog
99421,bird
97635,truck
72950,truck
253353,ship
114069,airplane
81519,dog
197392,dog
276853,truck
45886,automobile
266186,deer
76668,cat
131177,bird
139595,ship
143371,frog
212109,dog
212632,frog
123134,deer
181742,frog
228769,ship
26570,airplane
142589,cat
287083,airplane
100873,cat
208235,deer
291378,airplane
243067,bird
236460,cat
41404,ship
112074,cat
247157,truck
129384,cat
283141,frog
122550,airplane
163215,dog
283489,deer
86379,frog
91131,cat
9750,deer
116822,airplane
284027,cat
57782,cat
193836,airplane
126253,dog
264539,bird
163301,dog
63913,frog
215880,airplane
78617,cat
288446,cat
187930,bird
85994,deer
90432,ship
5031,deer
82918,dog
288356,deer
87808,truck
2961,cat
61219,truck
108020,automobile
134888,cat
33790,dog
83168,airplane
59002,bird
125340,dog
270450,frog
173631,frog
193580,horse
256243,cat
94636,frog
60001,horse
36879,bird
247987,horse
208604,dog
250108,bird
196002,dog
33298,cat
37680,frog
176113,horse
210969,ship
53690,truck
107881,horse
147140,cat
118962,dog
245236,bird
189277,ship
156705,deer
191402,frog
52028,frog
205844,dog
288171,truck
282543,dog
222829,horse
247267,frog
240551,cat
53148,automobile
1895,airplane
216571,frog
159593,ship
188874,airplane
293082,cat
173960,deer
199128,automobile
213525,airplane
274653,ship
288530,cat
230878,dog
105494,cat
31292,bird
27109,bird
92996,automobile
5079,deer
3793,frog
66243,cat
85098,cat
25394,bird
23314,cat
287461,cat
199301,bird
1586,airplane
42705,ship
182820,horse
32841,automobile
77812,bird
114761,truck
51029,bird
237624,frog
148198,deer
122180,ship
184270,horse
224027,bird
135733,deer
141160,frog
239473,frog
14554,bird
94687,truck
72366,frog
255539,airplane
11277,cat
44832,frog
182451,frog
82232,frog
278156,dog
271289,frog
280657,dog
80930,dog
221599,airplane
288861,horse
205500,bird
83696,ship
252052,frog
51477,ship
258361,airplane
230346,dog
212068,deer
161347,automobile
201719,bird
121120,truck
56888,frog
153185,cat
191056,bird
223771,ship
283771,frog
274263,frog
124819,dog
52850,cat
279116,automobile
251757,dog
4979,dog
127596,bird
81331,automobile
155085,cat
261822,deer
39915,automobile
25260,frog
4176,cat
267077,cat
158567,dog
198996,ship
64197,frog
11745,frog
175823,cat
111586,deer
165647,cat
2595,dog
279244,automobile
25344,truck
15086,bird
135506,truck
35154,truck
201007,cat
165832,cat
172148,ship
119796,ship
159769,bird
211463,frog
113242,frog
285139,frog
44637,truck
34512,frog
109509,bird
203305,bird
121197,cat
294459,ship
5571,deer
260510,cat
152529,truck
87981,cat
155297,frog
287438,ship
120734,frog
298279,dog
286397,dog
183705,cat
101853,frog
297674,deer
274337,horse
52670,bird
80157,deer
67949,automobile
162403,cat
154263,deer
296108,airplane
126215,airplane
63166,frog
132953,cat
255790,truck
264363,deer
42444,horse
201915,deer
30109,cat
231757,cat
162268,cat
52544,bird
16102,automobile
202078,bird
250535,frog
159662,horse
101262,frog
217693,bird
263180,automobile
155905,deer
157754,airplane
111479,bird
23432,frog
177765,airplane
103773,bird
79843,frog
49387,truck
84832,deer
236173,ship
196195,cat
238146,deer
138127,ship
187902,deer
93812,horse
154779,bird
182744,airplane
495,automobile
289045,frog
265904,deer
257085,ship
99104,horse
103308,ship
206982,frog
205516,cat
273572,cat
102362,airplane
1678,deer
130446,horse
157734,cat
13032,truck
12903,automobile
73130,ship
27507,cat
265105,deer
199775,dog
158974,bird
3945,frog
39676,horse
81589,bird
72004,bird
112177,frog
270080,horse
94646,frog
120892,cat
12432,truck
57836,deer
35879,deer
255806,dog
160118,ship
279924,cat
57454,bird
199666,frog
256414,frog
51971,frog
221439,airplane
219914,deer
232267,airplane
185529,dog
128774,cat
263185,bird
132073,automobile
245873,frog
115786,bird
240421,cat
210584,dog
128257,automobile
99471,deer
199921,bird
265550,frog
196649,ship
88770,automobile
60599,ship
55896,deer
273750,ship
107455,horse
156241,bird
171721,cat
156447,deer
161241,cat
59684,truck
172297,automobile
19038,automobile
220010,frog
162572,deer
222582,frog
99397,dog
295652,dog
203767,airplane
115614,horse
124281,frog
38084,airplane
141753,cat
248792,dog
143120,ship
162329,dog
13703,ship
249125,cat
57679,ship
162030,cat
222025,horse
120589,horse
218164,frog
229229,frog
120201,bird
104469,ship
278912,cat
261968,deer
195085,automobile
240515,deer
72496,ship
23579,ship
283732,airplane
298593,ship
53358,ship
152218,airplane
43063,frog
60861,airplane
271942,bird
91869,deer
298328,bird
53332,cat
97329,airplane
275567,dog
75197,bird
266951,dog
89211,ship
217979,deer
101503,cat
16956,truck
169309,frog
235378,ship
62679,ship
187225,automobile
148666,dog
216673,frog
275302,bird
189273,dog
144220,frog
139423,dog
144804,ship
200655,dog
10542,horse
130409,truck
67352,dog
207716,frog
67113,horse
214106,cat
20363,horse
51609,cat
197073,bird
246879,bird
160696,automobile
158222,cat
233704,bird
136788,cat
40391,frog
131267,bird
171303,bird
180846,cat
288190,deer
258639,horse
45588,truck
43965,deer
129032,automobile
111632,airplane
30775,frog
80565,ship
228225,airplane
100266,airplane
121733,bird
118206,bird
166103,cat
271482,frog
27471,deer
21711,bird
28549,truck
3355,deer
285902,cat
155275,cat
13030,ship
25944,cat
122998,dog
279286,automobile
145508,truck
254963,frog
3007,cat
272391,ship
26384,cat
116498,ship
255982,truck
14095,bird
123491,cat
284251,truck
6072,ship
132506,cat
48507,cat
47356,deer
81705,frog
206924,dog
271369,bird
204636,dog
160114,dog
25463,ship
117812,airplane
64186,horse
151873,cat
122058,dog
112034,automobile
46510,automobile
144161,cat
115391,deer
287144,bird
101528,cat
289736,frog
54691,frog
276129,automobile
60759,truck
284318,frog
124271,cat
283485,deer
47020,frog
187512,bird
194866,deer
159533,bird
291787,frog
142886,horse
66129,dog
257627,airplane
209944,airplane
28641,dog
235911,deer
46201,dog
174484,bird
18307,automobile
80077,automobile
257320,ship
260749,airplane
248670,cat
270337,horse
142760,frog
186993,frog
99869,cat
225006,frog
214731,dog
268822,bird
192492,deer
262521,dog
156129,automobile
176133,bird
97007,airplane
70394,dog
28782,automobile
68989,deer
263945,truck
153066,airplane
32626,truck
271535,ship
50656,airplane
103997,dog
144240,dog
147042,airplane
29280,deer
182139,bird
51807,horse
248656,airplane
212566,bird
152358,bird
141907,cat
138117,deer
50591,frog
257659,ship
77135,frog
70433,truck
267305,ship
75766,automobile
279062,automobile
189762,frog
35641,frog
56976,truck
292738,ship
48863,cat
256339,truck
183465,dog
154316,cat
39768,truck
214953,automobile
81805,ship
240475,horse
109492,bird
95259,automobile
279261,deer
127592,horse
3133,cat
189553,dog
286576,frog
121550,bird
294527,cat
168730,dog
244841,airplane
253887,bird
221772,ship
256426,deer
282596,truck
275917,frog
291237,airplane
28279,cat
188463,bird
266228,ship
4017,truck
63476,dog
142627,deer
234669,frog
5759,frog
236499,cat
298498,deer
142520,automobile
237871,bird
193518,horse
184638,airplane
51074,cat
143935,frog
183182,airplane
293908,ship
262025,automobile
188603,automobile
186792,bird
137694,frog
191420,deer
73200,truck
223299,automobile
83235,truck
123760,airplane
36099,airplane
153331,ship
43523,frog
31944,bird
226704,bird
69899,bird
133300,bird
237296,cat
234837,automobile
102101,bird
248404,cat
151827,bird
88449,cat
7369,frog
53668,ship
118695,bird
271214,ship
148066,bird
226206,deer
21654,horse
153012,cat
157001,airplane
59299,frog
284923,frog
43594,bird
187174,ship
187325,cat
17431,bird
247451,cat
42584,bird
70738,airplane
249385,dog
274157,horse
241,airplane
201409,deer
74698,ship
61241,horse
216843,truck
139593,bird
29273,cat
153821,bird
73149,deer
241285,cat
203999,ship
80850,cat
138378,dog
18992,dog
42659,cat
148614,bird
141455,airplane
138359,ship
182767,frog
140877,frog
21573,dog
203718,deer
91601,bird
298656,truck
8515,dog
89391,airplane
217829,cat
44362,frog
230766,automobile
108436,cat
247302,dog
172723,horse
57887,deer
268996,bird
218533,deer
117356,cat
31802,cat
164197,bird
274985,dog
27614,dog
67977,ship
189302,bird
240594,bird
40676,automobile
161284,cat
263783,frog
5796,frog
268913,bird
247402,frog
151621,dog
213182,automobile
181556,dog
143241,ship
84224,cat
10213,deer
101347,bird
98900,frog
221610,horse
194672,frog
93623,dog
111144,bird
204751,ship
232805,bird
30597,ship
261782,ship
169067,deer
70592,frog
208924,airplane
81018,ship
164575,deer
51000,bird
247637,cat
85839,deer
170617,bird
102751,cat
186323,frog
201728,cat
142204,ship
229093,dog
259927,truck
253741,cat
90662,cat
170913,truck
104969,frog
76106,dog
149320,ship
85770,dog
116240,airplane
73894,ship
213098,cat
181259,ship
143920,horse
47451,ship
274635,cat
255388,deer
245106,bird
187144,deer
195916,frog
247647,frog
122566,ship
129797,frog
86571,deer
88852,deer
218956,frog
211802,frog
71428,deer
132130,airplane
230007,airplane
187696,horse
281007,dog
134784,ship
177732,deer
166121,truck
58821,frog
191992,cat
74489,horse
150898,truck
260780,bird
281853,dog
15381,ship
20196,frog
52778,dog
19863,horse
59541,dog
84445,dog
82758,frog
183821,bird
139187,deer
50613,ship
213500,frog
113517,cat
17693,deer
173686,bird
268191,bird
75910,dog
190921,cat
93017,automobile
173617,cat
114837,deer
110107,cat
73364,cat
164959,dog
89536,ship
205675,bird
266240,frog
57727,truck
203464,truck
79739,automobile
291244,airplane
138768,ship
73985,cat
14381,airplane
236817,cat
273772,truck
19349,cat
187815,truck
274783,cat
186442,deer
294888,automobile
244651,frog
132363,ship
51324,cat
54768,bird
217493,cat
133429,deer
265405,horse
175176,bird
11571,airplane
9248,deer
197012,frog
88091,frog
206712,automobile
85542,bird
230139,cat
204313,cat
286993,deer
274657,frog
121862,dog
48163,frog
163781,horse
123383,airplane
227755,dog
34104,airplane
174048,deer
173181,bird
276414,airplane
262213,deer
50569,cat
299288,airplane
187983,dog
5758,dog
61617,bird
245507,cat
20592,automobile
218747,cat
214580,dog
74240,frog
279587,cat
184189,ship
283076,cat
84248,cat
180213,cat
49730,frog
117307,frog
137412,frog
287035,ship
288635,frog
40895,airplane
41971,cat
51410,automobile
186427,cat
32813,truck
279056,deer
200185,horse
279408,dog
181727,deer
276459,frog
266478,dog
2525,airplane
251145,frog
75627,frog
132119,frog
40067,horse
136353,truck
268345,frog
158748,automobile
120399,bird
285163,bird
120124,cat
261164,truck
173685,cat
200976,frog
130836,ship
299045,horse
27817,frog
264162,ship
117210,automobile
204838,cat
65052,deer
153658,airplane
246129,airplane
288093,ship
66271,ship
12106,bird
10063,cat
212583,frog
165666,frog
265991,frog
247141,deer
140272,dog
223679,deer
162837,dog
165718,automobile
67080,dog
215462,ship
106379,frog
255332,cat
82645,cat
262940,frog
192865,bird
286529,ship
77341,truck
195970,truck
46171,truck
212825,frog
264384,frog
27815,deer
57407,bird
121434,bird
103816,cat
157342,frog
10893,bird
186635,cat
39240,frog
155374,airplane
97929,ship
37471,cat
27331,frog
8921,airplane
276068,frog
73339,ship
192704,automobile
59993,deer
85060,deer
111483,cat
261597,bird
288376,truck
97664,ship
58202,cat
219224,horse
36052,ship
90323,frog
